20180301,6호선,역촌,2966
20180301,6호선,불광,4429
20180301,6호선,독바위,2518
20180301,6호선,연신내,0
20180301,6호선,구산,4106
20180301,6호선,새절(신사),8944
20180301,6호선,증산(명지대앞),7336
20180301,6호선,디지털미디어시티,7956
20180301,6호선,월드컵경기장(성산),5275
20180301,6호선,마포구청,7403
20180301,6호선,망원,11789
20180301,6호선,합정,10880
20180301,6호선,상수,10729
20180301,6호선,광흥창(서강),5077
20180301,6호선,대흥(서강대앞),5180
20180301,6호선,공덕,8648
20180301,6호선,효창공원앞,4319
20180301,6호선,삼각지,4220
20180301,6호선,녹사평(용산구청),7453
20180301,6호선,이태원,18857
20180301,6호선,한강진,8159
20180301,6호선,버티고개,1466
20180301,6호선,약수,2159
20180301,6호선,청구,2908
20180301,6호선,신당,6965
20180301,6호선,동묘앞,7037
20180301,6호선,창신,1912
20180301,6호선,보문,4841
20180301,6호선,안암(고대병원앞),8939
20180301,6호선,고려대(종암),5752
20180301,6호선,월곡(동덕여대),8115
20180301,6호선,상월곡(한국과학기술연구원),3667
20180301,6호선,돌곶이,5883
20180301,6호선,석계,8678
20180301,6호선,태릉입구,4397
20180301,6호선,화랑대(서울여대입구),6324
20180301,6호선,봉화산(서울의료원),5821
20180301,7호선,장암,645
20180301,7호선,도봉산,7575
20180301,7호선,수락산,9291
20180301,7호선,마들,7327
20180301,7호선,노원,16293
20180301,7호선,중계,8438
20180301,7호선,하계,13111
20180301,7호선,공릉(서울과학기술대),8666
20180301,7호선,태릉입구,5328
20180301,7호선,먹골,7073
20180301,7호선,중화,7126
20180301,7호선,상봉(시외버스터미널),12266
20180301,7호선,면목,10416
20180301,7호선,사가정,11081
20180301,7호선,용마산,4280
20180301,7호선,중곡,6301
20180301,7호선,군자(능동),5860
20180301,7호선,어린이대공원(세종대),9972
20180301,7호선,건대입구,13455
20180301,7호선,뚝섬유원지,5359
20180301,7호선,청담,10607
20180301,7호선,강남구청,8561
20180301,7호선,학동,9459
20180301,7호선,논현,10287
20180301,7호선,반포,4289
20180301,7호선,고속터미널,13911
20180301,7호선,내방,7497
20180301,7호선,이수,10947
20180301,7호선,남성,7302
20180301,7호선,숭실대입구(살피재),8672
20180301,7호선,상도,7129
20180301,7호선,장승배기,6809
20180301,7호선,신대방삼거리,9759
20180301,7호선,보라매,4965
20180301,7호선,신풍,7627
20180301,7호선,대림(구로구청),8476
20180301,7호선,남구로,8952
20180301,7호선,가산디지털단지,15480
